# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
NUDT3	ENSG00000272325	ENST00000607016	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUDT6	ENSG00000170917	ENST00000304430	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUDT6	ENSG00000170917	ENST00000339154	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUDT6	ENSG00000170917	ENST00000502270	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUDT6	ENSG00000170917	ENST00000503370	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUDT6	ENSG00000170917	ENST00000510735	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUDT6	ENSG00000170917	ENST00000512116	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUDT6	ENSG00000170917	ENST00000513517	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000355058	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000356296	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000359560	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000535282	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000553415	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000554315	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000554394	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000554546	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000554818	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000555238	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000555307	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000555394	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000555987	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000556112	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000556600	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000556700	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000557031	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000557597	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUMB	ENSG00000133961	ENST00000557774	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP107	ENSG00000111581	ENST00000229179	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP107	ENSG00000111581	ENST00000378905	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP107	ENSG00000111581	ENST00000535718	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP107	ENSG00000111581	ENST00000538993	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP107	ENSG00000111581	ENST00000539906	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP155	ENSG00000113569	ENST00000231498	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP155	ENSG00000113569	ENST00000381843	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP155	ENSG00000113569	ENST00000507675	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP155	ENSG00000113569	ENST00000513532	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP210L	ENSG00000143552	ENST00000271854	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
NUP210L	ENSG00000143552	ENST00000368553	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP210L	ENSG00000143552	ENST00000368559	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
NUP35	ENSG00000163002	ENST00000295119	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NUP35	ENSG00000163002	ENST00000374930	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NUP35	ENSG00000163002	ENST00000409798	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP35	ENSG00000163002	ENST00000442895	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP35	ENSG00000163002	ENST00000446612	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP35	ENSG00000163002	ENST00000452137	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NUP35	ENSG00000163002	ENST00000455063	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP35	ENSG00000163002	ENST00000472844	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NUP35	ENSG00000163002	ENST00000479162	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NUP35	ENSG00000163002	ENST00000497330	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NUP35	ENSG00000163002	ENST00000541912	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NUP62CL	ENSG00000198088	ENST00000372461	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP62CL	ENSG00000198088	ENST00000372466	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP62CL	ENSG00000198088	ENST00000421752	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP62CL	ENSG00000198088	ENST00000432145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NUP62CL	ENSG00000198088	ENST00000484614	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUP98	ENSG00000110713	ENST00000324932	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NUP98	ENSG00000110713	ENST00000355260	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NUP98	ENSG00000110713	ENST00000359171	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NUP98	ENSG00000110713	ENST00000429801	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NUP98	ENSG00000110713	ENST00000524563	nonsense_mediated_decay	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NUSAP1	ENSG00000137804	ENST00000260359	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUSAP1	ENSG00000137804	ENST00000414849	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUSAP1	ENSG00000137804	ENST00000450318	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUSAP1	ENSG00000137804	ENST00000450592	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUSAP1	ENSG00000137804	ENST00000557840	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUSAP1	ENSG00000137804	ENST00000558123	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUSAP1	ENSG00000137804	ENST00000559596	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUSAP1	ENSG00000137804	ENST00000560177	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUSAP1	ENSG00000137804	ENST00000560318	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NUSAP1	ENSG00000137804	ENST00000560747	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUSAP1	ENSG00000137804	ENST00000560898	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NUTM2A-AS1	ENSG00000223482	ENST00000451940	antisense	0	0	0	6	0	0	0	3	3	0	0	0	0	0	0	0	0	0
NXF3	ENSG00000147206	ENST00000395065	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NXF3	ENSG00000147206	ENST00000425463	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NXF3	ENSG00000147206	ENST00000425644	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NXF3	ENSG00000147206	ENST00000427570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NXF3	ENSG00000147206	ENST00000460791	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NXF3	ENSG00000147206	ENST00000497850	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NXNL1	ENSG00000171773	ENST00000301944	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NXPH1	ENSG00000122584	ENST00000405863	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NXPH1	ENSG00000122584	ENST00000429542	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NXPH1	ENSG00000122584	ENST00000438764	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NXPH1	ENSG00000122584	ENST00000602349	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NYX	ENSG00000188937	ENST00000342595	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NYX	ENSG00000188937	ENST00000378220	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2
NYX	ENSG00000188937	ENST00000486842	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OBSCN	ENSG00000154358	ENST00000284548	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OBSCN	ENSG00000154358	ENST00000359599	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OBSCN	ENSG00000154358	ENST00000366706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OBSCN	ENSG00000154358	ENST00000366707	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OBSCN	ENSG00000154358	ENST00000366709	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OBSCN	ENSG00000154358	ENST00000422127	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OBSCN	ENSG00000154358	ENST00000570156	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OC90	ENSG00000258417	ENST00000262283	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OCA2	ENSG00000104044	ENST00000353809	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OCA2	ENSG00000104044	ENST00000354638	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OCLM	ENSG00000262180	ENST00000574641	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ODF2L	ENSG00000122417	ENST00000294678	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000317336	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000359242	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000370566	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000370567	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000394731	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000460698	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000462648	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000473792	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000476054	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000531412	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OFCC1	ENSG00000181355	ENST00000460066	processed_transcript	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OFCC1	ENSG00000181355	ENST00000460363	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OFCC1	ENSG00000181355	ENST00000469426	nonsense_mediated_decay	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OFCC1	ENSG00000181355	ENST00000469656	nonsense_mediated_decay	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OFCC1	ENSG00000181355	ENST00000486246	nonsense_mediated_decay	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OFCC1	ENSG00000181355	ENST00000487015	nonsense_mediated_decay	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OFCC1	ENSG00000181355	ENST00000492094	nonsense_mediated_decay	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OFCC1	ENSG00000181355	ENST00000492169	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OFD1P15Y	ENSG00000234888	ENST00000411536	unprocessed_pseudogene	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OFD1P3Y	ENSG00000231988	ENST00000453312	unprocessed_pseudogene	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OGT	ENSG00000147162	ENST00000373701	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OGT	ENSG00000147162	ENST00000373719	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OGT	ENSG00000147162	ENST00000474633	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OGT	ENSG00000147162	ENST00000488174	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OLA1	ENSG00000138430	ENST00000284719	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OLA1	ENSG00000138430	ENST00000344357	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OLA1	ENSG00000138430	ENST00000392560	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OLA1	ENSG00000138430	ENST00000409546	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OLA1	ENSG00000138430	ENST00000428402	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OLA1	ENSG00000138430	ENST00000429575	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OLA1	ENSG00000138430	ENST00000462000	retained_intron	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OLFM2	ENSG00000105088	ENST00000264833	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OLFM2	ENSG00000105088	ENST00000590410	retained_intron	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OLFM2	ENSG00000105088	ENST00000593091	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OLIG1	ENSG00000184221	ENST00000333063	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OLIG1	ENSG00000184221	ENST00000382348	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OLIG1	ENSG00000184221	ENST00000426947	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OLIG1	ENSG00000184221	ENST00000498799	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OOSP2	ENSG00000149507	ENST00000278855	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OOSP2	ENSG00000149507	ENST00000532905	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OPA1	ENSG00000198836	ENST00000361150	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
OPA1	ENSG00000198836	ENST00000361510	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
OPA1	ENSG00000198836	ENST00000361715	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
OPA1	ENSG00000198836	ENST00000361828	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
OPA1	ENSG00000198836	ENST00000361908	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
OPA1	ENSG00000198836	ENST00000392438	protein_coding	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
OPA1	ENSG00000198836	ENST00000482865	retained_intron	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0
OPCML	ENSG00000183715	ENST00000331898	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000374778	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000524381	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000525412	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000529038	processed_transcript	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000541867	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OPHN1	ENSG00000079482	ENST00000355520	protein_coding	0	0	0	8	1	0	0	1	5	0	0	0	0	0	0	0	0	1
OPHN1	ENSG00000079482	ENST00000484842	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OPHN1	ENSG00000079482	ENST00000491714	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OPHN1	ENSG00000079482	ENST00000540071	protein_coding	0	0	0	7	0	0	0	1	5	0	0	0	0	0	0	0	0	1
OPN1LW	ENSG00000102076	ENST00000369951	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OPN1LW	ENSG00000102076	ENST00000442922	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OPN1LW	ENSG00000102076	ENST00000463296	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OPN5	ENSG00000124818	ENST00000371211	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OPN5	ENSG00000124818	ENST00000393699	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OPN5	ENSG00000124818	ENST00000489301	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OPRD1	ENSG00000116329	ENST00000234961	protein_coding	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OR10B1P	ENSG00000267961	ENST00000601666	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR10G2	ENSG00000255582	ENST00000542433	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR11G1P	ENSG00000258468	ENST00000557042	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OR11H6	ENSG00000176219	ENST00000315519	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR11H7	ENSG00000258806	ENST00000553765	polymorphic_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR13H1	ENSG00000171054	ENST00000338616	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR2K2	ENSG00000171133	ENST00000302681	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR2K2	ENSG00000171133	ENST00000374428	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR2L13	ENSG00000196071	ENST00000366478	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OR2L2	ENSG00000203663	ENST00000366479	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR2M1P	ENSG00000177233	ENST00000318104	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR2T32P	ENSG00000197067	ENST00000356294	pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR2T32P	ENSG00000197067	ENST00000403423	unprocessed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR2T4	ENSG00000196944	ENST00000366475	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OR3A1	ENSG00000180090	ENST00000323404	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR3A3	ENSG00000159961	ENST00000291231	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR4A16	ENSG00000181961	ENST00000314721	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OR4F13P	ENSG00000214344	ENST00000560066	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR4M1	ENSG00000176299	ENST00000315957	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR4N2	ENSG00000176294	ENST00000315947	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR4N2	ENSG00000176294	ENST00000557414	protein_coding	0	0	0	5	0	0	0	1	4	0	0	0	0	0	0	0	0	0
OR4N2	ENSG00000176294	ENST00000557677	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OR4N2	ENSG00000176294	ENST00000568211	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR51A3P	ENSG00000227023	ENST00000413596	unprocessed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR51E2	ENSG00000167332	ENST00000396950	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR51E2	ENSG00000167332	ENST00000532598	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR52A1	ENSG00000182070	ENST00000380367	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR52L2P	ENSG00000262980	ENST00000572217	unprocessed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR5BN2P	ENSG00000255140	ENST00000534395	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR5BP1P	ENSG00000273255	ENST00000608772	unprocessed_pseudogene	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OR5C1	ENSG00000148215	ENST00000373680	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR5M4P	ENSG00000230416	ENST00000529436	unprocessed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR6N1	ENSG00000197403	ENST00000335094	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR7A5	ENSG00000188269	ENST00000595922	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR7A5	ENSG00000188269	ENST00000599549	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR7A5	ENSG00000188269	ENST00000601611	processed_transcript	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OR7E104P	ENSG00000215432	ENST00000400311	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OR7E116P	ENSG00000225072	ENST00000448529	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OR7E126P	ENSG00000254593	ENST00000526217	unprocessed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR7E128P	ENSG00000228915	ENST00000532736	unprocessed_pseudogene	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OR7E130P	ENSG00000234458	ENST00000415577	unprocessed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR7E130P	ENSG00000234458	ENST00000509527	unprocessed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR7E149P	ENSG00000177586	ENST00000544395	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OR7E158P	ENSG00000254948	ENST00000524483	unprocessed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OR7E162P	ENSG00000234386	ENST00000398413	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
