# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_sequence_feature	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_upstream_gene_variant
NRF1	ENSG00000106459	ENST00000393232	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRF1	ENSG00000106459	ENST00000539636	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRG3	ENSG00000185737	ENST00000372141	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRG3	ENSG00000185737	ENST00000372142	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRG3	ENSG00000185737	ENST00000404547	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRG3	ENSG00000185737	ENST00000404576	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRG3	ENSG00000185737	ENST00000555784	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRG3	ENSG00000185737	ENST00000556918	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRG3	ENSG00000185737	ENST00000602794	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRROS	ENSG00000174004	ENST00000328557	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRROS	ENSG00000174004	ENST00000461791	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
NRXN3	ENSG00000021645	ENST00000335750	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRXN3	ENSG00000021645	ENST00000554719	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRXN3	ENSG00000021645	ENST00000554738	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NRXN3	ENSG00000021645	ENST00000556496	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NSD1	ENSG00000165671	ENST00000347982	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NSD1	ENSG00000165671	ENST00000354179	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NSD1	ENSG00000165671	ENST00000361032	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NSD1	ENSG00000165671	ENST00000439151	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NSD1	ENSG00000165671	ENST00000503056	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NSD1	ENSG00000165671	ENST00000515735	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
NSDHL	ENSG00000147383	ENST00000370274	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NSDHL	ENSG00000147383	ENST00000432467	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NSDHL	ENSG00000147383	ENST00000440023	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NSUN4	ENSG00000117481	ENST00000307089	nonsense_mediated_decay	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
NSUN4	ENSG00000117481	ENST00000471871	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
NSUN4	ENSG00000117481	ENST00000474844	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NSUN4	ENSG00000117481	ENST00000486270	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
NSUN4	ENSG00000117481	ENST00000495427	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
NSUN4	ENSG00000117481	ENST00000498008	processed_transcript	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
NSUN4	ENSG00000117481	ENST00000536062	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NSUN4	ENSG00000117481	ENST00000537428	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NT5E	ENSG00000135318	ENST00000257770	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NT5E	ENSG00000135318	ENST00000369651	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NT5E	ENSG00000135318	ENST00000416334	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NTM	ENSG00000182667	ENST00000374786	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NTM	ENSG00000182667	ENST00000374791	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NTM	ENSG00000182667	ENST00000425719	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NTM	ENSG00000182667	ENST00000427481	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NTM	ENSG00000182667	ENST00000457381	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NTM	ENSG00000182667	ENST00000474900	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NTM	ENSG00000182667	ENST00000496094	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NTM	ENSG00000182667	ENST00000539799	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUDT13	ENSG00000166321	ENST00000349051	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUDT13	ENSG00000166321	ENST00000357321	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUDT13	ENSG00000166321	ENST00000372997	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUDT13	ENSG00000166321	ENST00000488223	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUDT13	ENSG00000166321	ENST00000537969	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUDT13	ENSG00000166321	ENST00000544879	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUDT3	ENSG00000272325	ENST00000607016	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000351960	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000358965	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000366394	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000368959	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000393695	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000534971	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
NUMA1	ENSG00000137497	ENST00000534987	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000535087	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000535111	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000535838	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000535947	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000536119	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000537217	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000537905	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000537930	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000540843	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000541641	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000541719	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000542977	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000543009	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000543937	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000544129	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000544238	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
NUMA1	ENSG00000137497	ENST00000546131	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000294678	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000317336	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000359242	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000370566	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000370567	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000394731	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000460698	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000462648	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000473792	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000476054	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ODF2L	ENSG00000122417	ENST00000531412	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OLFML2A	ENSG00000185585	ENST00000331715	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OLFML2A	ENSG00000185585	ENST00000373580	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OPA3	ENSG00000125741	ENST00000544371	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000331898	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000374778	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000524381	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000525412	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000529038	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OPCML	ENSG00000183715	ENST00000541867	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OPN1MW2	ENSG00000166160	ENST00000369929	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OPN1MW2	ENSG00000166160	ENST00000488220	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OPRM1	ENSG00000112038	ENST00000337049	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OPRM1	ENSG00000112038	ENST00000524150	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OR10A7	ENSG00000179919	ENST00000326258	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OR11H12	ENSG00000257115	ENST00000550708	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OR11H6	ENSG00000176219	ENST00000315519	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OR11H7	ENSG00000258806	ENST00000553765	polymorphic_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OR2Q1P	ENSG00000273377	ENST00000609561	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OR5BE1P	ENSG00000225538	ENST00000425977	unprocessed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OR5M7P	ENSG00000254490	ENST00000526140	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OR7C2	ENSG00000127529	ENST00000248072	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OSTCP8	ENSG00000226801	ENST00000445117	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OTOA	ENSG00000155719	ENST00000286149	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTOA	ENSG00000155719	ENST00000388956	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTOA	ENSG00000155719	ENST00000388957	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTOA	ENSG00000155719	ENST00000388958	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTOA	ENSG00000155719	ENST00000563506	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTOA	ENSG00000155719	ENST00000563871	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTX2-AS1	ENSG00000248550	ENST00000554725	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OXNAD1	ENSG00000154814	ENST00000285083	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OXNAD1	ENSG00000154814	ENST00000435829	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OXNAD1	ENSG00000154814	ENST00000442255	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
OXNAD1	ENSG00000154814	ENST00000544043	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OXNAD1	ENSG00000154814	ENST00000605932	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OXNAD1	ENSG00000154814	ENST00000606098	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PABPC1P4	ENSG00000255642	ENST00000539977	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PAIP2	ENSG00000120727	ENST00000265192	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PAIP2	ENSG00000120727	ENST00000394795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PAIP2	ENSG00000120727	ENST00000507415	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PAIP2	ENSG00000120727	ENST00000507755	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PAIP2	ENSG00000120727	ENST00000510080	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PAIP2	ENSG00000120727	ENST00000510409	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PAIP2	ENSG00000120727	ENST00000511381	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PAIP2	ENSG00000120727	ENST00000511706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PARK2	ENSG00000185345	ENST00000338468	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PARK2	ENSG00000185345	ENST00000366892	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PARK2	ENSG00000185345	ENST00000366894	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PARK2	ENSG00000185345	ENST00000366896	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PARK2	ENSG00000185345	ENST00000366897	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PARK2	ENSG00000185345	ENST00000366898	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PARK2	ENSG00000185345	ENST00000479615	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PARP4P1	ENSG00000237917	ENST00000435945	unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PASD1	ENSG00000166049	ENST00000370357	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PASD1	ENSG00000166049	ENST00000464219	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000296302	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000337303	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000356770	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000394830	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000409057	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000409114	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000409767	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000410007	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000412587	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000420148	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000423351	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000424867	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000431678	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000439181	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000446103	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000449505	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000450271	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000458294	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PBX1	ENSG00000185630	ENST00000540246	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PBX1	ENSG00000185630	ENST00000558796	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCAT6	ENSG00000228288	ENST00000417262	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PCAT6	ENSG00000228288	ENST00000425295	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PCAT6	ENSG00000228288	ENST00000553157	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PCCA	ENSG00000175198	ENST00000376279	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCCA	ENSG00000175198	ENST00000376285	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCCA	ENSG00000175198	ENST00000376286	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCCA	ENSG00000175198	ENST00000424527	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCCA	ENSG00000175198	ENST00000443601	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCDH11X	ENSG00000102290	ENST00000298274	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCDH11X	ENSG00000102290	ENST00000361655	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCDH11X	ENSG00000102290	ENST00000373088	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCDH11X	ENSG00000102290	ENST00000373094	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCDH11X	ENSG00000102290	ENST00000373097	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCDH11X	ENSG00000102290	ENST00000406881	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCDH11X	ENSG00000102290	ENST00000504220	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCDH7	ENSG00000169851	ENST00000509759	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCDH7	ENSG00000169851	ENST00000511884	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCDH7	ENSG00000169851	ENST00000543491	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000362003	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000400151	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000419774	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000427463	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000430644	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000440452	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000470161	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000475288	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000482726	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000484141	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCGF3	ENSG00000185619	ENST00000521023	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCMTD1P1	ENSG00000226061	ENST00000455560	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PCMTD2	ENSG00000203880	ENST00000299468	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCYT1B	ENSG00000102230	ENST00000356768	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCYT1B	ENSG00000102230	ENST00000379144	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCYT1B	ENSG00000102230	ENST00000379145	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PCYT1B	ENSG00000102230	ENST00000496020	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE10A	ENSG00000112541	ENST00000354448	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE10A	ENSG00000112541	ENST00000366882	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE10A	ENSG00000112541	ENST00000539869	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE8A	ENSG00000073417	ENST00000310298	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE8A	ENSG00000073417	ENST00000339708	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE8A	ENSG00000073417	ENST00000394553	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE8A	ENSG00000073417	ENST00000478717	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE8A	ENSG00000073417	ENST00000485596	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE8A	ENSG00000073417	ENST00000557957	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE8A	ENSG00000073417	ENST00000559086	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDE8A	ENSG00000073417	ENST00000559742	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDGFD	ENSG00000170962	ENST00000302251	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDGFD	ENSG00000170962	ENST00000393158	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDGFD	ENSG00000170962	ENST00000529268	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDLIM1P3	ENSG00000264172	ENST00000582370	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000322712	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000355547	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000392817	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PDZD3	ENSG00000172367	ENST00000525131	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000526279	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000526836	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000527028	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000527308	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000527951	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000528730	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000529098	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000529573	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000531114	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000533688	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PDZD3	ENSG00000172367	ENST00000534790	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PEX5L	ENSG00000114757	ENST00000263962	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PEX5L	ENSG00000114757	ENST00000392649	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PEX5L	ENSG00000114757	ENST00000463761	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PEX5L	ENSG00000114757	ENST00000464614	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PEX5L	ENSG00000114757	ENST00000465751	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
PEX5L	ENSG00000114757	ENST00000467440	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
